Machine Module SVA1032X
Trace Name,Trace A
1.154000e+09,-3.118651e+00
1.165000e+09,-3.290406e+00
1.176000e+09,-3.452476e+00
1.187000e+09,-3.458693e+00
1.198000e+09,-3.259790e+00
1.209000e+09,-2.806620e+00
1.220000e+09,-2.406872e+00
1.231000e+09,-2.199591e+00
1.242000e+09,-2.254191e+00
1.253000e+09,-2.542028e+00
1.264000e+09,-2.971487e+00
1.275000e+09,-3.395160e+00
1.286000e+09,-3.517878e+00
1.297000e+09,-3.333334e+00
1.308000e+09,-2.944061e+00
1.319000e+09,-2.560020e+00
1.330000e+09,-2.234353e+00
1.341000e+09,-2.110243e+00
1.352000e+09,-2.322913e+00
1.363000e+09,-2.724498e+00
1.374000e+09,-3.214258e+00
1.385000e+09,-3.448044e+00
1.396000e+09,-3.436929e+00
1.407000e+09,-3.238081e+00
1.418000e+09,-2.960889e+00
1.429000e+09,-2.630019e+00
1.440000e+09,-2.304251e+00
1.451000e+09,-2.204732e+00
1.462000e+09,-2.432934e+00
1.473000e+09,-2.798530e+00
1.484000e+09,-3.035640e+00
1.495000e+09,-3.151108e+00
1.506000e+09,-3.213265e+00
1.517000e+09,-3.163392e+00
1.528000e+09,-2.919605e+00
1.539000e+09,-2.613432e+00
1.550000e+09,-2.239478e+00
1.561000e+09,-2.243413e+00
1.572000e+09,-2.436023e+00
1.583000e+09,-2.684690e+00
1.594000e+09,-3.024358e+00
1.605000e+09,-3.342699e+00
1.616000e+09,-3.527498e+00
1.627000e+09,-3.334775e+00
1.638000e+09,-2.970562e+00
1.649000e+09,-2.550267e+00
1.660000e+09,-2.318826e+00
1.671000e+09,-2.253386e+00
1.682000e+09,-2.393890e+00
1.693000e+09,-2.758557e+00
1.704000e+09,-3.006456e+00
1.715000e+09,-3.258708e+00
1.726000e+09,-3.255521e+00
1.737000e+09,-3.062730e+00
1.748000e+09,-2.771847e+00
1.759000e+09,-2.479285e+00
1.770000e+09,-2.367397e+00
1.781000e+09,-2.404973e+00
1.792000e+09,-2.553479e+00
1.803000e+09,-2.812058e+00
1.814000e+09,-2.903017e+00
1.825000e+09,-2.965161e+00
1.836000e+09,-2.973548e+00
1.847000e+09,-2.841107e+00
1.858000e+09,-2.674960e+00
1.869000e+09,-2.578404e+00
1.880000e+09,-2.572810e+00
1.891000e+09,-2.677780e+00
1.902000e+09,-2.754030e+00
1.913000e+09,-2.859877e+00
1.924000e+09,-2.901574e+00
1.935000e+09,-2.818957e+00
1.946000e+09,-2.720495e+00
1.957000e+09,-2.628563e+00
1.968000e+09,-2.539878e+00
1.979000e+09,-2.612587e+00
1.990000e+09,-2.761832e+00
2.001000e+09,-2.860358e+00
2.012000e+09,-2.933958e+00
2.023000e+09,-2.829620e+00
2.034000e+09,-2.604750e+00
2.045000e+09,-2.412687e+00
2.056000e+09,-2.313023e+00
2.067000e+09,-2.483649e+00
2.078000e+09,-2.704425e+00
2.089000e+09,-2.970611e+00
2.100000e+09,-3.083671e+00
2.111000e+09,-3.173688e+00
2.122000e+09,-3.052600e+00
2.133000e+09,-2.754423e+00
2.144000e+09,-2.457613e+00
2.155000e+09,-2.416256e+00
2.166000e+09,-2.562303e+00
2.177000e+09,-2.656541e+00
2.188000e+09,-2.772419e+00
2.199000e+09,-2.945093e+00
2.210000e+09,-3.172095e+00
2.221000e+09,-3.142898e+00
2.232000e+09,-2.877820e+00
2.243000e+09,-2.630846e+00
2.254000e+09,-2.507606e+00
2.265000e+09,-2.419960e+00
2.276000e+09,-2.346239e+00
2.287000e+09,-2.401132e+00
2.298000e+09,-2.819582e+00
2.309000e+09,-3.317145e+00
2.320000e+09,-3.492959e+00
2.331000e+09,-3.380503e+00
2.342000e+09,-3.078534e+00
2.353000e+09,-2.821583e+00
2.364000e+09,-2.426074e+00
2.375000e+09,-2.091783e+00
2.386000e+09,-2.133039e+00
2.397000e+09,-2.602938e+00
2.408000e+09,-3.191377e+00
2.419000e+09,-3.555633e+00
2.430000e+09,-3.622206e+00
2.441000e+09,-3.391136e+00
2.452000e+09,-3.077226e+00
2.463000e+09,-2.602064e+00
2.474000e+09,-2.185355e+00
2.485000e+09,-1.960659e+00
2.496000e+09,-2.293332e+00
2.507000e+09,-2.918876e+00
2.518000e+09,-3.340266e+00
2.529000e+09,-3.494420e+00
2.540000e+09,-3.443389e+00
2.551000e+09,-3.246168e+00
2.562000e+09,-2.866326e+00
2.573000e+09,-2.471662e+00
2.584000e+09,-2.203241e+00
2.595000e+09,-2.215709e+00
2.606000e+09,-2.627356e+00
2.617000e+09,-2.992008e+00
2.628000e+09,-3.317611e+00
2.639000e+09,-3.406220e+00
2.650000e+09,-3.433722e+00
2.661000e+09,-3.244046e+00
2.672000e+09,-2.931022e+00
2.683000e+09,-2.596408e+00
2.694000e+09,-2.312619e+00
2.705000e+09,-2.475894e+00
2.716000e+09,-2.739660e+00
2.727000e+09,-2.971170e+00
2.738000e+09,-3.165414e+00
2.749000e+09,-3.211013e+00
2.760000e+09,-3.179666e+00
2.771000e+09,-3.049762e+00
2.782000e+09,-2.818459e+00
2.793000e+09,-2.643575e+00
2.804000e+09,-2.683630e+00
2.815000e+09,-2.765263e+00
2.826000e+09,-2.859422e+00
2.837000e+09,-2.857497e+00
2.848000e+09,-2.953905e+00
2.859000e+09,-3.131068e+00
2.870000e+09,-3.244114e+00
2.881000e+09,-3.133038e+00
2.892000e+09,-3.142742e+00
2.903000e+09,-3.060961e+00
2.914000e+09,-2.950555e+00
2.925000e+09,-2.824420e+00
2.936000e+09,-2.782888e+00
2.947000e+09,-2.885317e+00
2.958000e+09,-2.972542e+00
2.969000e+09,-3.031265e+00
2.980000e+09,-3.217573e+00
2.991000e+09,-3.308609e+00
3.002000e+09,-3.242893e+00
3.013000e+09,-3.197720e+00
3.024000e+09,-3.114619e+00
3.035000e+09,-3.082836e+00
3.046000e+09,-3.118634e+00
3.057000e+09,-3.143212e+00
3.068000e+09,-3.168861e+00
3.079000e+09,-3.360207e+00
3.090000e+09,-3.502415e+00
3.101000e+09,-3.557515e+00
3.112000e+09,-3.616204e+00
3.123000e+09,-3.583329e+00
3.134000e+09,-3.537764e+00
3.145000e+09,-3.430613e+00
3.156000e+09,-3.203252e+00
3.167000e+09,-3.112852e+00
3.178000e+09,-3.099827e+00
3.189000e+09,-3.183006e+00
3.200000e+09,-3.293005e+00
